Character,Line,Season,Episode_Number,Episode_Number_Overall
Dwight, I knew it! Yeah! Ha-ha! Woo! [kicks near Phyllis’ head; she ducks] Boom! Kelly the whole time. Let’s get her.,5,6,68
Dwight," Let me paint you a picture of a little girl from southern India, who despite being welcomed into this country will now spend the rest of her life in prison for a crime she did commit.",5,6,68
Dwight," Oh, come on. You juked the stats, cupcake.",5,6,68
Dwight, We have our confession. I’m calling security. [reaches for phone],5,6,68
Dwight, I want to be here when you fire her ass.,5,6,68
Dwight, Is that the Matsuhashi B-400? The world’s tiniest Bluetooth? [reaches toward Jim’s ear] May I?,5,6,68
Dwight, Congratulations on choosing Schrute Farms for your wedding.,5,6,68
Dwight," Well, then. Why don’t you look over some of our materials? [opens album]",5,6,68
Dwight," [looking at Angela] While I describe to you the Excalibur package. In addition to the breathtaking natural beauty and smell of Schrute Farms, I can promise you that our grounds can be catered to fit your exact specifications. [Angela smiles] I will work tirelessly for you over the coming months and be at your constant disposal. [Andy moves his head into Dwight’s view] Please feel free to call or stop by, any time of the day or night.",5,6,68
Dwight," While you, my good friend, have nothing more to worry about. This wedding is officially out of your hands.",5,6,68
Dwight," No, no, no, no, no.  You want to wear that puppy right up on the breastbone like a bra. [demonstrates]",5,7,69
Dwight," Here, let me help you. [reaches for Michael’s money belt]",5,7,69
Dwight, Do you want to get robbed in a foreign country? I wash my hands of this.,5,7,69
Dwight, [sighs and picks up Michael’s empty suitcases]  				,5,7,69
Dwight," Have you seen her painting, Jim? The building? There are shadows coming from two different directions.",5,7,69
Dwight," Last I checked, that’s not an office building in the Andromeda galaxy.",5,7,69
Dwight, It’s totally unrealistic.  There are no lines in the parking lot.  				,5,7,69
Dwight, Good. I need you to make five copies of these. [hands Pam papers],5,7,69
Dwight, Alright. First thing in the morning then.,5,7,69
Dwight," Brownies is it? Hm. Pastry cubes made of sugar and fat? No thank you, I’ll stick with my jerkie.",5,8,70
Dwight, I love catching people in the act.  That’s why I always whip open doors.,5,8,70
Dwight, Okay [stands up removes jacket and starts loosening his tie],5,8,70
Dwight," Oh, it’s a good day too. I’m wearing my mustard shirt.",5,8,70
Dwight, I hope he doesn’t haul off and just hit you.,5,8,70
Dwight, Punch him as hard as you possibly can in the face.,5,8,70
Dwight, I thought you were going to parcel those out through the day,5,8,70
Dwight, There’s still one thing we could do to get Toby fired.,5,8,70
Dwight," [goes over and closes office door] Frame him, for using drugs. ",5,8,70
Dwight," Yeah, it’s illegal, but… everything they do on The Shield is illegal.",5,8,70
Dwight, Oh I’ve framed animals before.  I framed a raccoon for opening a Christmas present.  And I framed a bear for eating out of the garbage.,5,8,70
Dwight," [on a cell phone in the hallway] Yes, I repeat a drug dealer is on the premisis of Dunder Mifflin.  His name is Toby Flenderson [Michael opens Toby’s desk drawer and puts something in it] and he recently returned from a mysterious vacation in Central America.   I have risked a great deal to tell you this information.  My name is Andy Bernard.  Andrew Bernard, that’s my name.  See you soon.  				",5,8,70
Dwight," Hey, Pam. Hey I got this, okay?  Hello, officers, Dwight Schrute, former volunteer Sheriff’s Deputy.  Listen, I may have inside information that someone is hiding drugs in this very office.  [leads them back towards the annex as Creed stands up and starts to put him hands up and then relaxes them behind his ears]  				",5,8,70
Dwight," Officers, I reveal to you the perpetrator.",5,8,70
Dwight," They don’t need your permission, Flenderson, they’ve got the company’s permission.",5,8,70
Dwight," Save your whining for the jury there, Flenderson.",5,8,70
Dwight," Gahh, dammit! [punches file cabinet] Come on!",5,8,70
Dwight," Wait, officers, are you sure you don’t want to interrogate him?",5,8,70
Dwight, [following them out] You have laws that protect you in any kind of interrogation.  Why don’t you use them?,5,8,70
Dwight," What is my perfect crime?  I break into Tiffany’s at midnight.  Do I go for the vault? No, I go for the chandelier.  It’s priceless.  As I’m taking it down, a woman catches me.  She tells me to stop.  It’s her father’s business.  She’s Tiffany.  I say no.  We make love all night.  In the morning the cops come and I escape in one of their uniforms.  I tell her to meet me in Mexico but I go to Canada.  I don’t trust her.  Besides, I like the cold.  Thirty years later, I get a postcard.  I have a son and he’s the chief of police.  This is where the story gets interesting:",5,8,70
Dwight," We’ll dig a trench. As long as it’s downhill from the well, we should be fine.",5,9,71
Dwight," Well we’re not gonna put out stumps, come on.",5,9,71
Dwight, This is where you’ll have your receiving line. Of course we’ll clear out all the livestock and hay and such.,5,9,71
Dwight, Manure covers up the small of the slaughterhouse.,5,9,71
Dwight, Have you made a decision on the butter sculpture?,5,9,71
Dwight," Okay. Cow, goat or sheep. It’s not that hard.",5,9,71
Dwight," So… why don’t we try this out, we’ll see what would happen. Give it a little test drive, what do you say? You pretend to be Angela’s father, you will play Angela, and uh, I will pretend to be you. That way you can see what it looks like when you’re up here.",5,9,71
Dwight, He doesn’t understand a word you’re saying.,5,9,71
Dwight," Although born just minutes from here, he speaks only German. Closed society. So, now, after the readings by all of your sisters, we will arrive at the vows. So, Konrad… [speaks German to minister; minister begins speaking in German] And away we go. This is a little taste of the ceremony, if you will. He’s explaining why we’re here, what we’re doing here, making introductions, blah blah blah… Then he’s gonna have Andy repeat a bunch of stuff. He’s gonna ask Andy to produce a ring. I have uh, now just uh… just some twine for our purposes, and you will put the ring on her finger. Yadda yadda, then he’s going to ask Andy, uh, if he would like to marry Angela. And you will reply, “I do.” [Andy mouths, “I do” silently] And then he’s going to ask Angela if she would like to marry Andy, to which you will reply…",5,9,71
Dwight," And there we go. Okay, and that’s just about it. Man and wife.  				",5,9,71
Dwight, I know you did. And that’s why I have taken care of everything.,5,9,71
Dwight," Well Monkey, he’s a real minister. And you said, “I do.” And I said, “I do.” And Andy wasn’t signing a receipt; he was signing our marriage certificate as a witness.",5,9,71
Dwight, My… It’s not my fault you don’t understand German; I’ve been telling you to take it for years!,5,9,71
Dwight, You’re so pathetic.  How long did this take you? Three hours?,5,10,72
Dwight,"  Yeah, no such thing.  They don’t give out black belts for things that are stupid. [scoffs]  Well, I hope it was worth it, cause I’m gonna take it apart in about five minutes.",5,10,72
Dwight," Really? If I can skin a mule deer in less than ten minutes, I ought to be able to cut my — [sets briefcase on desk and sits in chair, desk and chair are made of paper, Dwight crashes to the floor]  				",5,10,72
Dwight," These are not dolls, Jim.  These are commodities.  Same as gold or oil.    				",5,10,72
Dwight,"  Every year I do research to determine which toy will be the most popular of the Christmas season.  This year it’s a doll. Half girl, half unicorn.  Catchphrase: “My horn can pierce the sky”.  Pathetic. I bought out every store in the area over the last couple of weeks.  And as lazy parents become desperate I will sell them for an enormous profit.  Isn’t that right princess? [makes doll nod]  				",5,10,72
Dwight, I am simply punishing those parents that would wait till the last minute to get their child a gift.  And such a genetically improbable one.  Look at that.  How does that happen?  King has sex with a unicorn?  Man with a horn has sex with a royal horse?,5,10,72
Dwight, We got a live one!  On fire!! [Dwight extinguishes Meredith]  				,5,10,72
Dwight,"  Actually, I don’t care for Meredith, but I don’t believe in this kind of thing.  In the Schrute family we believe in a five fingered intervention. [holds up his fist] Awareness, education, control, acceptance and punching.  				",5,10,72
Dwight, I stab her in the brain with a wooden stick.  				,5,10,72
Dwight," There are several ways to kill a zombie, but the most satisfying one is to stab it in the brain with a wooden stick.  				",5,10,72
Dwight, She is a hazard to the other people of the office.,5,10,72
Dwight, I suppose I could do it if it was a controlled burn in a well ventilated area.,5,10,72
Dwight," Oh right, that’ll take a couple of weeks.",5,10,72
Dwight, [yelling as he runs past the radar gun] Aah!,5,11,73
Dwight, No. You can’t do that. It shouldn’t come from you.,5,11,73
Dwight, [coolly] Seems like you already know where.  				,5,11,73
Dwight, [whispering to Jim] Trade seats with me.,5,11,73
Dwight, I’ve got a better angle on Pam. I can see everything.,5,11,73
Dwight, [grabs a spoon from Jim’s coffee cup and checks behind him with it] I need a soup spoon.  				,5,11,73
Dwight, [moves his bobblehead from one side of his nameplate to the other and clears his throat to get Angela’s attention]  				,5,11,73
Dwight, Get it over with. Then we don’t have to hide anymore.,5,11,73
Dwight, Angela said she was going to tell him. She’s just not ready.,5,11,73
Dwight," Michael, once this gets out… I don’t know how it’s going to go down.",5,11,73
Dwight," [to Michael, who opens the door to leave] Have a good trip.",5,11,73
Dwight," If I’m sitting, I can’t disable his neck or his groin.",5,11,73
Dwight," If I’m sitting, I don’t have the option to.",5,11,73
Dwight," [angrier] Well I don’t know about that, because she certainly seems to enjoy making lovemaking with me.",5,11,73
Dwight, And I’m telling you that I will never back down.,5,11,73
Dwight," That is very general, and does not scare me in the slightest.",5,11,73
Dwight," Okay, fine! Good! A duel! The winner gets Angela.",5,11,73
Dwight, None of your business then. [Dwight and Andy high five] Good. So what weapon?,5,11,73
Dwight, That is stupid. I will use a sword and I will cut off your bare hands.,5,11,73
Dwight, I will also be talking my break at the exact same time and in the same location.,5,11,73
Dwight, [shouting] Come on! Where are you? Let’s do this thing! Come on! Come on out!,5,11,73
Dwight," Come on, coward! Where are you? Where… [spots a note attached to the bushes; goes to read it] “From the desk of Andrew Bernard.” [scoffs] A note. Pathetic. “Dear Dwight, by now you have received my note. How are you? I am well. You are no doubt wondering why I have left this note. It has come to my attention that in any physical match with you, I would surely be bested.” True. “The soft underbelly of my refined upbringing is my soft underbelly…” [as Dwight continues to read, Andy drives around the corner very slowly]  				",5,11,73
Dwight," [still reading] Alas, after much consideration and deliberation…",5,11,73
